Path;File Condition;Block Condition;Presence Condition;Line Type;start;end
lib/diasvgrenderer.h;1;!DIA_SVG_RENDERER_H;1 && !DIA_SVG_RENDERER_H;artifact;2;48
lib/diasvgrenderer.h;1;!DIA_SVG_RENDERER_H;1 && !DIA_SVG_RENDERER_H;endif;49;49
lib/diasvgrenderer.h;1;1;1;artifact;50;50
lib/diatransform.c;1;1;1;ROOT;1;121
lib/diatransform.c;1;1;1;artifact;1;120
lib/diatransform.h;1;1;1;ROOT;1;51
lib/diatransform.h;1;1;1;artifact;1;50
lib/diatransformrenderer.c;1;1;1;ROOT;1;641
lib/diatransformrenderer.c;1;1;1;artifact;1;640
lib/diatransformrenderer.h;1;1;1;ROOT;1;27
lib/diatransformrenderer.h;1;1;1;artifact;1;26
lib/diatypes.h;1;1;1;ROOT;1;183
lib/diatypes.h;1;1;1;artifact;1;26
lib/diatypes.h;1;!__GTK_DOC_IGNORE__;1 && !__GTK_DOC_IGNORE__;if;27;27
lib/diatypes.h;1;!__GTK_DOC_IGNORE__;1 && !__GTK_DOC_IGNORE__;artifact;28;180
lib/diatypes.h;1;!__GTK_DOC_IGNORE__;1 && !__GTK_DOC_IGNORE__;endif;181;181
lib/diatypes.h;1;1;1;artifact;182;182
lib/diavar.h;1;1;1;ROOT;1;23
lib/diavar.h;1;!DIAVAR_H;1 && !DIAVAR_H;if;1;1
lib/diavar.h;1;!DIAVAR_H;1 && !DIAVAR_H;artifact;2;5
lib/diavar.h;1;G_OS_WIN32;1 && !DIAVAR_H && G_OS_WIN32;if;6;6
lib/diavar.h;1;LIBDIA_COMPILATION;1 && !DIAVAR_H && G_OS_WIN32 && LIBDIA_COMPILATION;if;7;7
lib/diavar.h;1;LIBDIA_COMPILATION;1 && !DIAVAR_H && G_OS_WIN32 && LIBDIA_COMPILATION;artifact;8;8
lib/diavar.h;1;!LIBDIA_COMPILATION;!LIBDIA_COMPILATION && 1 && !DIAVAR_H && G_OS_WIN32;else;9;9
lib/diavar.h;1;!LIBDIA_COMPILATION;!LIBDIA_COMPILATION && 1 && !DIAVAR_H && G_OS_WIN32;artifact;10;10
lib/diavar.h;1;!LIBDIA_COMPILATION;!LIBDIA_COMPILATION && 1 && !DIAVAR_H && G_OS_WIN32;endif;11;11
lib/diavar.h;1;!G_OS_WIN32;!G_OS_WIN32 && 1 && !DIAVAR_H;else;12;12
lib/diavar.h;1;!G_OS_WIN32;!G_OS_WIN32 && 1 && !DIAVAR_H;artifact;13;18
lib/diavar.h;1;!G_OS_WIN32;!G_OS_WIN32 && 1 && !DIAVAR_H;endif;19;19
lib/diavar.h;1;!DIAVAR_H;1 && !DIAVAR_H;artifact;20;20
lib/diavar.h;1;!DIAVAR_H;1 && !DIAVAR_H;endif;21;21
lib/diavar.h;1;1;1;artifact;22;22
lib/dynamic_obj.c;1;1;1;ROOT;1;107
lib/dynamic_obj.c;1;1;1;artifact;1;106
lib/dynamic_obj.h;1;1;1;ROOT;1;60
lib/dynamic_obj.h;1;1;1;artifact;1;21
lib/dynamic_obj.h;1;!DYNAMIC_OBJ_H;1 && !DYNAMIC_OBJ_H;if;22;22
lib/dynamic_obj.h;1;!DYNAMIC_OBJ_H;1 && !DYNAMIC_OBJ_H;artifact;23;57
lib/dynamic_obj.h;1;!DYNAMIC_OBJ_H;1 && !DYNAMIC_OBJ_H;endif;58;58
lib/dynamic_obj.h;1;1;1;artifact;59;59
lib/element.c;1;1;1;ROOT;1;664
lib/element.c;1;1;1;artifact;1;40
lib/element.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;41;41
lib/element.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;42;42
lib/element.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;else;43;43
lib/element.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;artifact;44;44
lib/element.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;endif;45;45
lib/element.c;1;1;1;artifact;46;663
lib/element.h;1;1;1;ROOT;1;136
lib/element.h;1;1;1;artifact;1;93
lib/element.h;1;G_OS_WIN32;1 && G_OS_WIN32;if;94;94
lib/element.h;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;95;96
lib/element.h;1;!G_OS_WIN32;!G_OS_WIN32 && 1;else;97;97
lib/element.h;1;!G_OS_WIN32;!G_OS_WIN32 && 1;artifact;98;100
lib/element.h;1;!G_OS_WIN32;!G_OS_WIN32 && 1;endif;101;101
lib/element.h;1;1;1;artifact;102;135
lib/filter.c;1;1;1;ROOT;1;338
lib/filter.c;1;1;1;artifact;1;337
lib/filter.h;1;1;1;ROOT;1;139
lib/filter.h;1;1;1;artifact;1;20
lib/filter.h;1;!FILTER_H;1 && !FILTER_H;if;21;21
lib/filter.h;1;!FILTER_H;1 && !FILTER_H;artifact;22;136
lib/filter.h;1;!FILTER_H;1 && !FILTER_H;endif;137;137
lib/filter.h;1;1;1;artifact;138;138
lib/focus.c;1;1;1;ROOT;1;279
lib/focus.c;1;1;1;artifact;1;278
lib/focus.h;1;1;1;ROOT;1;50
lib/focus.h;1;1;1;artifact;1;49
lib/font.c;1;1;1;ROOT;1;1108
lib/font.c;1;1;1;artifact;1;33
lib/font.c;1;GDK_WINDOWING_WIN32;1 && GDK_WINDOWING_WIN32;if;34;34
lib/font.c;1;GDK_WINDOWING_WIN32;1 && GDK_WINDOWING_WIN32;artifact;35;37
lib/font.c;1;GDK_WINDOWING_WIN32;1 && GDK_WINDOWING_WIN32;endif;38;38
lib/font.c;1;1;1;artifact;39;101
lib/font.c;1;GDK_WINDOWING_WIN32;1 && GDK_WINDOWING_WIN32;if;102;102
lib/font.c;1;GDK_WINDOWING_WIN32;1 && GDK_WINDOWING_WIN32;artifact;103;103
lib/font.c;1;(DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ || DEFINED___LB__GDK_WINDOWING_X11__RB__) && !GDK_WINDOWING_WIN32;(DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ || DEFINED___LB__GDK_WINDOWING_X11__RB__) && !GDK_WINDOWING_WIN32 && 1;elif;104;104
lib/font.c;1;(DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ || DEFINED___LB__GDK_WINDOWING_X11__RB__) && !GDK_WINDOWING_WIN32;(DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ || DEFINED___LB__GDK_WINDOWING_X11__RB__) && !GDK_WINDOWING_WIN32 && 1;artifact;105;105
lib/font.c;1;!DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ && !DEFINED___LB__GDK_WINDOWING_X11__RB__ && !GDK_WINDOWING_WIN32;!DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ && !DEFINED___LB__GDK_WINDOWING_X11__RB__ && !GDK_WINDOWING_WIN32 && 1;else;106;106
lib/font.c;1;!DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ && !DEFINED___LB__GDK_WINDOWING_X11__RB__ && !GDK_WINDOWING_WIN32;!DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ && !DEFINED___LB__GDK_WINDOWING_X11__RB__ && !GDK_WINDOWING_WIN32 && 1;artifact;107;107
lib/font.c;1;!DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ && !DEFINED___LB__GDK_WINDOWING_X11__RB__ && !GDK_WINDOWING_WIN32;!DEFINED___LB__GDK_WINDOWING_QUARTZ__RB__ && !DEFINED___LB__GDK_WINDOWING_X11__RB__ && !GDK_WINDOWING_WIN32 && 1;endif;108;108
lib/font.c;1;1;1;artifact;109;1107
lib/font.h;1;1;1;ROOT;1;152
lib/font.h;1;1;1;artifact;1;151
lib/geometry.c;1;1;1;ROOT;1;896
lib/geometry.c;1;1;1;artifact;1;675
lib/geometry.c;1;TRACE_DIST;1 && TRACE_DIST;if;676;676
lib/geometry.c;1;TRACE_DIST;1 && TRACE_DIST;artifact;677;678
lib/geometry.c;1;TRACE_DIST;1 && TRACE_DIST;endif;679;679
lib/geometry.c;1;1;1;artifact;680;702
lib/geometry.c;1;TRACE_DIST;1 && TRACE_DIST;if;703;703
lib/geometry.c;1;TRACE_DIST;1 && TRACE_DIST;artifact;704;705
lib/geometry.c;1;TRACE_DIST;1 && TRACE_DIST;endif;706;706
lib/geometry.c;1;1;1;artifact;707;709
lib/geometry.c;1;TRACE_DIST;1 && TRACE_DIST;if;710;710
lib/geometry.c;1;TRACE_DIST;1 && TRACE_DIST;artifact;711;716
lib/geometry.c;1;TRACE_DIST;1 && TRACE_DIST;endif;717;717
lib/geometry.c;1;1;1;artifact;718;895
lib/geometry.h;1;1;1;ROOT;1;331
lib/geometry.h;1;1;1;artifact;1;19
lib/geometry.h;1;!GEOMETRY_H;1 && !GEOMETRY_H;if;20;20
lib/geometry.h;1;!GEOMETRY_H;1 && !GEOMETRY_H;artifact;21;328
lib/geometry.h;1;!GEOMETRY_H;1 && !GEOMETRY_H;endif;329;329
lib/geometry.h;1;1;1;artifact;330;330
lib/group.c;1;1;1;ROOT;1;939
lib/group.c;1;1;1;artifact;1;183
lib/group.c;1;0;1 && 0;if;184;184
lib/group.c;1;0;1 && 0;artifact;185;202
lib/group.c;1;0;1 && 0;endif;203;203
lib/group.c;1;1;1;artifact;204;938
lib/group.h;1;1;1;ROOT;1;48
lib/group.h;1;1;1;artifact;1;47
lib/handle.h;1;1;1;ROOT;1;148
lib/handle.h;1;1;1;artifact;1;147
lib/intl.c;1;1;1;ROOT;1;34
lib/intl.c;1;1;1;artifact;1;33
lib/intl.h;1;1;1;ROOT;1;5
lib/intl.h;1;1;1;artifact;1;4
lib/layer.c;1;1;1;ROOT;1;1164
lib/layer.c;1;1;1;artifact;1;1163
lib/message.c;1;1;1;ROOT;1;361
lib/message.c;1;1;1;artifact;1;360
lib/message.h;1;1;1;ROOT;1;53
lib/message.h;1;1;1;artifact;1;52
lib/object-alias.c;1;1;1;ROOT;1;190
lib/object-alias.c;1;1;1;artifact;1;119
lib/object-alias.c;1;MODIFY_OBJECTS_TYPE;1 && MODIFY_OBJECTS_TYPE;if;120;120
lib/object-alias.c;1;MODIFY_OBJECTS_TYPE;1 && MODIFY_OBJECTS_TYPE;artifact;121;122
lib/object-alias.c;1;MODIFY_OBJECTS_TYPE;1 && MODIFY_OBJECTS_TYPE;endif;123;123
lib/object-alias.c;1;1;1;artifact;124;144
lib/object-alias.c;1;MODIFY_OBJECTS_TYPE;1 && MODIFY_OBJECTS_TYPE;if;145;145
lib/object-alias.c;1;MODIFY_OBJECTS_TYPE;1 && MODIFY_OBJECTS_TYPE;artifact;146;147
lib/object-alias.c;1;MODIFY_OBJECTS_TYPE;1 && MODIFY_OBJECTS_TYPE;endif;148;148
lib/object-alias.c;1;1;1;artifact;149;189
lib/object-alias.h;1;1;1;ROOT;1;10
lib/object-alias.h;1;!OBJECT_ALIAS_H;1 && !OBJECT_ALIAS_H;if;1;1
lib/object-alias.h;1;!OBJECT_ALIAS_H;1 && !OBJECT_ALIAS_H;artifact;2;7
lib/object-alias.h;1;!OBJECT_ALIAS_H;1 && !OBJECT_ALIAS_H;endif;8;8
lib/object-alias.h;1;1;1;artifact;9;9
lib/object.c;1;1;1;ROOT;1;1955
lib/object.c;1;1;1;artifact;1;395
lib/object.c;1;0;1 && 0;if;396;396
lib/object.c;1;0;1 && 0;artifact;397;397
lib/object.c;1;1;1 && 1;else;398;398
lib/object.c;1;1;1 && 1;artifact;399;404
lib/object.c;1;1;1 && 1;endif;405;405
lib/object.c;1;1;1;artifact;406;1954
lib/object.h;1;1;1;ROOT;1;583
lib/object.h;1;1;1;artifact;1;582
lib/object_defaults.c;1;1;1;ROOT;1;418
lib/object_defaults.c;1;1;1;artifact;1;175
lib/object_defaults.c;1;0;1 && 0;if;176;176
lib/object_defaults.c;1;0;1 && 0;artifact;177;177
lib/object_defaults.c;1;1;1 && 1;else;178;178
lib/object_defaults.c;1;1;1 && 1;artifact;179;184
lib/object_defaults.c;1;1;1 && 1;endif;185;185
lib/object_defaults.c;1;1;1;artifact;186;417
lib/orth_conn.c;1;1;1;ROOT;1;1360
lib/orth_conn.c;1;1;1;artifact;1;1359
lib/orth_conn.h;1;1;1;ROOT;1;155
lib/orth_conn.h;1;1;1;artifact;1;154
lib/paper.c;1;1;1;ROOT;1;233
lib/paper.c;1;1;1;artifact;1;232
lib/paper.h;1;1;1;ROOT;1;60
lib/paper.h;1;1;1;artifact;1;59
lib/parent.c;1;1;1;ROOT;1;312
lib/parent.c;1;1;1;artifact;1;311
lib/parent.h;1;1;1;ROOT;1;38
lib/parent.h;1;1;1;artifact;1;18
lib/parent.h;1;!PARENT_H;1 && !PARENT_H;if;19;19
lib/parent.h;1;!PARENT_H;1 && !PARENT_H;artifact;20;35
lib/parent.h;1;!PARENT_H;1 && !PARENT_H;endif;36;36
lib/parent.h;1;1;1;artifact;37;37
lib/path-math.c;1;1;1;ROOT;1;864
lib/path-math.c;1;1;1;artifact;1;453
lib/path-math.c;1;0;1 && 0;if;454;454
lib/path-math.c;1;0;1 && 0;artifact;455;456
lib/path-math.c;1;1;1 && 1;else;457;457
lib/path-math.c;1;1;1 && 1;artifact;458;459
lib/path-math.c;1;1;1 && 1;endif;460;460
lib/path-math.c;1;1;1;artifact;461;863
lib/path-math.h;1;1;1;ROOT;1;31
lib/path-math.h;1;1;1;artifact;1;20
lib/path-math.h;1;!DIA_PATH_MATH_H;1 && !DIA_PATH_MATH_H;if;21;21
lib/path-math.h;1;!DIA_PATH_MATH_H;1 && !DIA_PATH_MATH_H;artifact;22;27
lib/path-math.h;1;!DIA_PATH_MATH_H;1 && !DIA_PATH_MATH_H;endif;28;28
lib/path-math.h;1;1;1;artifact;29;30
lib/pattern.c;1;1;1;ROOT;1;255
lib/pattern.c;1;1;1;artifact;1;254
lib/pattern.h;1;1;1;ROOT;1;63
lib/pattern.h;1;1;1;artifact;1;20
lib/pattern.h;1;!PATTERN_H;1 && !PATTERN_H;if;21;21
lib/pattern.h;1;!PATTERN_H;1 && !PATTERN_H;artifact;22;60
lib/pattern.h;1;!PATTERN_H;1 && !PATTERN_H;endif;61;61
lib/pattern.h;1;1;1;artifact;62;62
lib/persistence.c;1;1;1;ROOT;1;1582
lib/persistence.c;1;1;1;artifact;1;1581
lib/persistence.h;1;1;1;ROOT;1;88
lib/persistence.h;1;1;1;artifact;1;87
lib/plug-ins.c;1;1;1;ROOT;1;604
lib/plug-ins.c;1;1;1;artifact;1;32
lib/plug-ins.c;1;HAVE_UNISTD_H;1 && HAVE_UNISTD_H;if;33;33
lib/plug-ins.c;1;HAVE_UNISTD_H;1 && HAVE_UNISTD_H;artifact;34;34
lib/plug-ins.c;1;HAVE_UNISTD_H;1 && HAVE_UNISTD_H;endif;35;35
lib/plug-ins.c;1;1;1;artifact;36;47
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;48;48
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;49;50
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;endif;51;51
lib/plug-ins.c;1;1;1;artifact;52;163
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;164;164
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;165;165
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;endif;166;166
lib/plug-ins.c;1;1;1;artifact;167;172
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;173;173
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;174;175
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;endif;176;176
lib/plug-ins.c;1;1;1;artifact;177;179
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;180;180
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;181;181
lib/plug-ins.c;1;G_OS_WIN32;1 && G_OS_WIN32;endif;182;182
lib/plug-ins.c;1;1;1;artifact;183;603
lib/plug-ins.h;1;1;1;ROOT;1;117
lib/plug-ins.h;1;1;1;artifact;1;21
lib/plug-ins.h;1;!PLUG_INS_H;1 && !PLUG_INS_H;if;22;22
lib/plug-ins.h;1;!PLUG_INS_H;1 && !PLUG_INS_H;artifact;23;114
lib/plug-ins.h;1;!PLUG_INS_H;1 && !PLUG_INS_H;endif;115;115
lib/plug-ins.h;1;1;1;artifact;116;116
lib/poly_conn.c;1;1;1;ROOT;1;607
lib/poly_conn.c;1;1;1;artifact;1;606
lib/poly_conn.h;1;1;1;ROOT;1;93
lib/poly_conn.h;1;1;1;artifact;1;92
lib/polyshape.c;1;1;1;ROOT;1;676
lib/polyshape.c;1;1;1;artifact;1;675
lib/polyshape.h;1;1;1;ROOT;1;92
lib/polyshape.h;1;1;1;artifact;1;91
lib/prefs.c;1;1;1;ROOT;1;53
lib/prefs.c;1;1;1;artifact;1;52
lib/prefs.h;1;1;1;ROOT;1;30
lib/prefs.h;1;1;1;artifact;1;29
lib/prop_attr.c;1;1;1;ROOT;1;521
lib/prop_attr.c;1;1;1;artifact;1;520
lib/prop_attr.h;1;1;1;ROOT;1;75
lib/prop_attr.h;1;1;1;artifact;1;74
lib/prop_basic.c;1;1;1;ROOT;1;524
lib/prop_basic.c;1;1;1;artifact;1;523
lib/prop_basic.h;1;1;1;ROOT;1;108
lib/prop_basic.h;1;1;1;artifact;1;25
lib/prop_basic.h;1;!PROP_BASIC_H;1 && !PROP_BASIC_H;if;26;26
lib/prop_basic.h;1;!PROP_BASIC_H;1 && !PROP_BASIC_H;artifact;27;105
lib/prop_basic.h;1;!PROP_BASIC_H;1 && !PROP_BASIC_H;endif;106;106
lib/prop_basic.h;1;1;1;artifact;107;107
lib/prop_dict.c;1;1;1;ROOT;1;397
lib/prop_dict.c;1;1;1;artifact;1;396
lib/prop_dict.h;1;1;1;ROOT;1;44
lib/prop_dict.h;1;1;1;artifact;1;25
lib/prop_dict.h;1;!PROP_DICT_H;1 && !PROP_DICT_H;if;26;26
lib/prop_dict.h;1;!PROP_DICT_H;1 && !PROP_DICT_H;artifact;27;41
lib/prop_dict.h;1;!PROP_DICT_H;1 && !PROP_DICT_H;endif;42;42
lib/prop_dict.h;1;1;1;artifact;43;43
lib/prop_geomtypes.c;1;1;1;ROOT;1;954
lib/prop_geomtypes.c;1;1;1;artifact;1;953
lib/prop_geomtypes.h;1;1;1;ROOT;1;124
lib/prop_geomtypes.h;1;1;1;artifact;1;24
lib/prop_geomtypes.h;1;!PROP_GEOMTYPES_H;1 && !PROP_GEOMTYPES_H;if;25;25
lib/prop_geomtypes.h;1;!PROP_GEOMTYPES_H;1 && !PROP_GEOMTYPES_H;artifact;26;121
lib/prop_geomtypes.h;1;!PROP_GEOMTYPES_H;1 && !PROP_GEOMTYPES_H;endif;122;122
lib/prop_geomtypes.h;1;1;1;artifact;123;123
lib/prop_inttypes.c;1;1;1;ROOT;1;735
lib/prop_inttypes.c;1;1;1;artifact;1;734
lib/prop_inttypes.h;1;1;1;ROOT;1;66
lib/prop_inttypes.h;1;1;1;artifact;1;24
lib/prop_inttypes.h;1;!PROP_INTTYPES_H;1 && !PROP_INTTYPES_H;if;25;25
lib/prop_inttypes.h;1;!PROP_INTTYPES_H;1 && !PROP_INTTYPES_H;artifact;26;63
lib/prop_inttypes.h;1;!PROP_INTTYPES_H;1 && !PROP_INTTYPES_H;endif;64;64
lib/prop_inttypes.h;1;1;1;artifact;65;65
lib/prop_matrix.c;1;1;1;ROOT;1;284
lib/prop_matrix.c;1;1;1;artifact;1;283
lib/prop_matrix.h;1;1;1;ROOT;1;45
lib/prop_matrix.h;1;1;1;artifact;1;25
lib/prop_matrix.h;1;!PROP_MATRIX_H;1 && !PROP_MATRIX_H;if;26;26
lib/prop_matrix.h;1;!PROP_MATRIX_H;1 && !PROP_MATRIX_H;artifact;27;42
lib/prop_matrix.h;1;!PROP_MATRIX_H;1 && !PROP_MATRIX_H;endif;43;43
lib/prop_matrix.h;1;1;1;artifact;44;44
lib/prop_pattern.c;1;1;1;ROOT;1;263
lib/prop_pattern.c;1;1;1;artifact;1;262
lib/prop_pattern.h;1;1;1;ROOT;1;45
lib/prop_pattern.h;1;1;1;artifact;1;25
lib/prop_pattern.h;1;!PROP_PATTERN_H;1 && !PROP_PATTERN_H;if;26;26
lib/prop_pattern.h;1;!PROP_PATTERN_H;1 && !PROP_PATTERN_H;artifact;27;42
lib/prop_pattern.h;1;!PROP_PATTERN_H;1 && !PROP_PATTERN_H;endif;43;43
lib/prop_pattern.h;1;1;1;artifact;44;44
lib/prop_pixbuf.c;1;1;1;ROOT;1;381
lib/prop_pixbuf.c;1;1;1;artifact;1;380
lib/prop_pixbuf.h;1;1;1;ROOT;1;50
lib/prop_pixbuf.h;1;1;1;artifact;1;25
lib/prop_pixbuf.h;1;!PROP_PIXBUF_H;1 && !PROP_PIXBUF_H;if;26;26
lib/prop_pixbuf.h;1;!PROP_PIXBUF_H;1 && !PROP_PIXBUF_H;artifact;27;47
lib/prop_pixbuf.h;1;!PROP_PIXBUF_H;1 && !PROP_PIXBUF_H;endif;48;48
lib/prop_pixbuf.h;1;1;1;artifact;49;49
lib/prop_sdarray.c;1;1;1;ROOT;1;310
lib/prop_sdarray.c;1;1;1;artifact;1;309
lib/prop_sdarray.h;1;1;1;ROOT;1;46
lib/prop_sdarray.h;1;1;1;artifact;1;26
lib/prop_sdarray.h;1;!PROP_SDARRAY_H;1 && !PROP_SDARRAY_H;if;27;27
lib/prop_sdarray.h;1;!PROP_SDARRAY_H;1 && !PROP_SDARRAY_H;artifact;28;43
lib/prop_sdarray.h;1;!PROP_SDARRAY_H;1 && !PROP_SDARRAY_H;endif;44;44
lib/prop_sdarray.h;1;1;1;artifact;45;45
lib/prop_sdarray_widget.c;1;1;1;ROOT;1;797
lib/prop_sdarray_widget.c;1;1;1;artifact;1;796
lib/prop_sdarray_widget.h;1;1;1;ROOT;1;6
lib/prop_sdarray_widget.h;1;1;1;artifact;1;5
lib/prop_text.c;1;1;1;ROOT;1;528
lib/prop_text.c;1;1;1;artifact;1;527
lib/prop_text.h;1;1;1;ROOT;1;58
lib/prop_text.h;1;1;1;artifact;1;24
lib/prop_text.h;1;!PROP_TEXT_H;1 && !PROP_TEXT_H;if;25;25
lib/prop_text.h;1;!PROP_TEXT_H;1 && !PROP_TEXT_H;artifact;26;55
lib/prop_text.h;1;!PROP_TEXT_H;1 && !PROP_TEXT_H;endif;56;56
lib/prop_text.h;1;1;1;artifact;57;57
lib/prop_widgets.c;1;1;1;ROOT;1;499
lib/prop_widgets.c;1;1;1;artifact;1;498
lib/prop_widgets.h;1;1;1;ROOT;1;65
lib/prop_widgets.h;1;1;1;artifact;1;24
lib/prop_widgets.h;1;!PROP_WIDGETS_H;1 && !PROP_WIDGETS_H;if;25;25
lib/prop_widgets.h;1;!PROP_WIDGETS_H;1 && !PROP_WIDGETS_H;artifact;26;62
lib/prop_widgets.h;1;!PROP_WIDGETS_H;1 && !PROP_WIDGETS_H;endif;63;63
lib/prop_widgets.h;1;1;1;artifact;64;64
lib/propdesc.c;1;1;1;ROOT;1;228
lib/propdesc.c;1;1;1;artifact;1;227
lib/propdialogs.c;1;1;1;ROOT;1;439
lib/propdialogs.c;1;1;1;artifact;1;438
lib/properties.c;1;1;1;ROOT;1;104
lib/properties.c;1;1;1;artifact;1;54
lib/properties.c;1;G_OS_WIN32;1 && G_OS_WIN32;if;55;55
lib/properties.c;1;G_OS_WIN32;1 && G_OS_WIN32;artifact;56;56
lib/properties.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;else;57;57
lib/properties.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;artifact;58;85
lib/properties.c;1;!G_OS_WIN32;!G_OS_WIN32 && 1;endif;86;86
lib/properties.c;1;1;1;artifact;87;87
lib/properties.c;1;FOR_TRANSLATORS_ONLY;1 && FOR_TRANSLATORS_ONLY;if;88;88
lib/properties.c;1;FOR_TRANSLATORS_ONLY;1 && FOR_TRANSLATORS_ONLY;artifact;89;101
lib/properties.c;1;FOR_TRANSLATORS_ONLY;1 && FOR_TRANSLATORS_ONLY;endif;102;102
lib/properties.c;1;1;1;artifact;103;103
lib/properties.h;1;1;1;ROOT;1;794
lib/properties.h;1;1;1;artifact;1;23
lib/properties.h;1;!LIB_PROPERTIES_H;1 && !LIB_PROPERTIES_H;if;24;24
lib/properties.h;1;!LIB_PROPERTIES_H;1 && !LIB_PROPERTIES_H;artifact;25;26
lib/properties.h;1;!WIDGET;1 && !LIB_PROPERTIES_H && !WIDGET;if;27;27
lib/properties.h;1;GTK_WIDGET;1 && !LIB_PROPERTIES_H && !WIDGET && GTK_WIDGET;if;28;28
lib/properties.h;1;GTK_WIDGET;1 && !LIB_PROPERTIES_H && !WIDGET && GTK_WIDGET;artifact;29;29
lib/properties.h;1;!GTK_WIDGET;!GTK_WIDGET && 1 && !LIB_PROPERTIES_H && !WIDGET;else;30;30
lib/properties.h;1;!GTK_WIDGET;!GTK_WIDGET && 1 && !LIB_PROPERTIES_H && !WIDGET;artifact;31;31
lib/properties.h;1;!GTK_WIDGET;!GTK_WIDGET && 1 && !LIB_PROPERTIES_H && !WIDGET;endif;32;32
lib/properties.h;1;!WIDGET;1 && !LIB_PROPERTIES_H && !WIDGET;endif;33;33
lib/properties.h;1;!LIB_PROPERTIES_H;1 && !LIB_PROPERTIES_H;artifact;34;35
lib/properties.h;1;HAVE_STDDEF_H;1 && !LIB_PROPERTIES_H && HAVE_STDDEF_H;if;36;36
lib/properties.h;1;HAVE_STDDEF_H;1 && !LIB_PROPERTIES_H && HAVE_STDDEF_H;artifact;37;37
lib/properties.h;1;HAVE_STDDEF_H;1 && !LIB_PROPERTIES_H && HAVE_STDDEF_H;endif;38;38
lib/properties.h;1;!LIB_PROPERTIES_H;1 && !LIB_PROPERTIES_H;artifact;39;502
lib/properties.h;1;!offsetof;1 && !LIB_PROPERTIES_H && !offsetof;if;503;503
lib/properties.h;1;!offsetof;1 && !LIB_PROPERTIES_H && !offsetof;artifact;504;504
lib/properties.h;1;!offsetof;1 && !LIB_PROPERTIES_H && !offsetof;endif;505;505
lib/properties.h;1;!LIB_PROPERTIES_H;1 && !LIB_PROPERTIES_H;artifact;506;606
lib/properties.h;1;G_OS_WIN32;1 && !LIB_PROPERTIES_H && G_OS_WIN32;if;607;607
lib/properties.h;1;G_OS_WIN32;1 && !LIB_PROPERTIES_H && G_OS_WIN32;artifact;608;633
lib/properties.h;1;!G_OS_WIN32;!G_OS_WIN32 && 1 && !LIB_PROPERTIES_H;else;634;634
lib/properties.h;1;!G_OS_WIN32;!G_OS_WIN32 && 1 && !LIB_PROPERTIES_H;artifact;635;639
lib/properties.h;1;!G_OS_WIN32;!G_OS_WIN32 && 1 && !LIB_PROPERTIES_H;endif;640;640
lib/properties.h;1;!LIB_PROPERTIES_H;1 && !LIB_PROPERTIES_H;artifact;641;791
lib/properties.h;1;!LIB_PROPERTIES_H;1 && !LIB_PROPERTIES_H;endif;792;792
lib/properties.h;1;1;1;artifact;793;793
lib/propinternals.h;1;1;1;ROOT;1;100
lib/propinternals.h;1;1;1;artifact;1;26
lib/propinternals.h;1;!PROPINTERNALS_H;1 && !PROPINTERNALS_H;if;27;27
lib/propinternals.h;1;!PROPINTERNALS_H;1 && !PROPINTERNALS_H;artifact;28;96
lib/propinternals.h;1;!PROPINTERNALS_H;1 && !PROPINTERNALS_H;endif;97;97
lib/propinternals.h;1;1;1;artifact;98;99
lib/proplist.c;1;1;1;ROOT;1;382
lib/proplist.c;1;1;1;artifact;1;79
lib/proplist.c;1;0;1 && 0;if;80;80
lib/proplist.c;1;0;1 && 0;artifact;81;84
lib/proplist.c;1;0;1 && 0;endif;85;85
