Path;File Condition;Block Condition;Presence Condition;Line Type;start;end
src/db/db_meta.c;1;DIAGNOSTIC;1 && DIAGNOSTIC;artifact;560;561
src/db/db_meta.c;1;DIAGNOSTIC;1 && DIAGNOSTIC;endif;562;562
src/db/db_meta.c;1;1;1;artifact;563;591
src/db/db_meta.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;592;592
src/db/db_meta.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;593;1103
src/db/db_meta.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;endif;1104;1104
src/db/db_meta.c;1;1;1;artifact;1105;1105
src/db/db_meta.c;1;DEBUG;1 && DEBUG;if;1106;1106
src/db/db_meta.c;1;DEBUG;1 && DEBUG;artifact;1107;1129
src/db/db_meta.c;1;DEBUG;1 && DEBUG;endif;1130;1130
src/db/db_meta.c;1;1;1;artifact;1131;1294
src/db/db_meta.c;1;DIAGNOSTIC;1 && DIAGNOSTIC;if;1295;1295
src/db/db_meta.c;1;DIAGNOSTIC;1 && DIAGNOSTIC;artifact;1296;1368
src/db/db_meta.c;1;DIAGNOSTIC;1 && DIAGNOSTIC;endif;1369;1369
src/db/db_meta.c;1;1;1;artifact;1370;1429
src/db/db_method.c;1;1;1;ROOT;1;1119
src/db/db_method.c;1;1;1;artifact;1;368
src/db/db_method.c;1;STDC_HEADERS;1 && STDC_HEADERS;if;369;369
src/db/db_method.c;1;STDC_HEADERS;1 && STDC_HEADERS;artifact;370;370
src/db/db_method.c;1;!STDC_HEADERS;!STDC_HEADERS && 1;else;371;371
src/db/db_method.c;1;!STDC_HEADERS;!STDC_HEADERS && 1;artifact;372;376
src/db/db_method.c;1;!STDC_HEADERS;!STDC_HEADERS && 1;endif;377;377
src/db/db_method.c;1;1;1;artifact;378;387
src/db/db_method.c;1;STDC_HEADERS;1 && STDC_HEADERS;if;388;388
src/db/db_method.c;1;STDC_HEADERS;1 && STDC_HEADERS;artifact;389;389
src/db/db_method.c;1;!STDC_HEADERS;!STDC_HEADERS && 1;else;390;390
src/db/db_method.c;1;!STDC_HEADERS;!STDC_HEADERS && 1;artifact;391;394
src/db/db_method.c;1;!STDC_HEADERS;!STDC_HEADERS && 1;endif;395;395
src/db/db_method.c;1;1;1;artifact;396;615
src/db/db_method.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;if;616;616
src/db/db_method.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;artifact;617;620
src/db/db_method.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;endif;621;621
src/db/db_method.c;1;1;1;artifact;622;644
src/db/db_method.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;if;645;645
src/db/db_method.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;artifact;646;649
src/db/db_method.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;endif;650;650
src/db/db_method.c;1;1;1;artifact;651;846
src/db/db_method.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;if;847;847
src/db/db_method.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;artifact;848;848
src/db/db_method.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;endif;849;849
src/db/db_method.c;1;1;1;artifact;850;865
src/db/db_method.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;if;866;866
src/db/db_method.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;artifact;867;867
src/db/db_method.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;endif;868;868
src/db/db_method.c;1;1;1;artifact;869;908
src/db/db_method.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;if;909;909
src/db/db_method.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;artifact;910;911
src/db/db_method.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;endif;912;912
src/db/db_method.c;1;1;1;artifact;913;1118
src/db/db_open.c;1;1;1;ROOT;1;859
src/db/db_open.c;1;1;1;artifact;1;261
src/db/db_open.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;if;262;262
src/db/db_open.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;263;265
src/db/db_open.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;endif;266;266
src/db/db_open.c;1;1;1;artifact;267;491
src/db/db_open.c;1;HAVE_CRYPTO;1 && HAVE_CRYPTO;if;492;492
src/db/db_open.c;1;HAVE_CRYPTO;1 && HAVE_CRYPTO;artifact;493;496
src/db/db_open.c;1;HAVE_CRYPTO;1 && HAVE_CRYPTO;endif;497;497
src/db/db_open.c;1;1;1;artifact;498;858
src/db/db_overflow.c;1;1;1;ROOT;1;707
src/db/db_overflow.c;1;1;1;artifact;1;706
src/db/db_ovfl_vrfy.c;1;1;1;ROOT;1;412
src/db/db_ovfl_vrfy.c;1;1;1;artifact;1;411
src/db/db_pr.c;1;1;1;ROOT;1;1958
src/db/db_pr.c;1;1;1;artifact;1;27
src/db/db_pr.c;1;HAVE_STATISTICS;1 && HAVE_STATISTICS;if;28;28
src/db/db_pr.c;1;HAVE_STATISTICS;1 && HAVE_STATISTICS;artifact;29;31
src/db/db_pr.c;1;HAVE_STATISTICS;1 && HAVE_STATISTICS;endif;32;32
src/db/db_pr.c;1;1;1;artifact;33;47
src/db/db_pr.c;1;HAVE_STATISTICS;1 && HAVE_STATISTICS;if;48;48
src/db/db_pr.c;1;HAVE_STATISTICS;1 && HAVE_STATISTICS;artifact;49;187
src/db/db_pr.c;1;HAVE_COMPRESSION;1 && HAVE_STATISTICS && HAVE_COMPRESSION;if;188;188
src/db/db_pr.c;1;HAVE_COMPRESSION;1 && HAVE_STATISTICS && HAVE_COMPRESSION;artifact;189;192
src/db/db_pr.c;1;HAVE_COMPRESSION;1 && HAVE_STATISTICS && HAVE_COMPRESSION;endif;193;193
src/db/db_pr.c;1;HAVE_STATISTICS;1 && HAVE_STATISTICS;artifact;194;365
src/db/db_pr.c;1;!HAVE_STATISTICS;!HAVE_STATISTICS && 1;else;366;366
src/db/db_pr.c;1;!HAVE_STATISTICS;!HAVE_STATISTICS && 1;artifact;367;404
src/db/db_pr.c;1;!HAVE_STATISTICS;!HAVE_STATISTICS && 1;endif;405;405
src/db/db_pr.c;1;1;1;artifact;406;1500
src/db/db_pr.c;1;HAVE_HEAP;1 && HAVE_HEAP;if;1501;1501
src/db/db_pr.c;1;HAVE_HEAP;1 && HAVE_HEAP;artifact;1502;1502
src/db/db_pr.c;1;HAVE_HEAP;1 && HAVE_HEAP;endif;1503;1503
src/db/db_pr.c;1;1;1;artifact;1504;1635
src/db/db_pr.c;1;HAVE_HASH;1 && HAVE_HASH;if;1636;1636
src/db/db_pr.c;1;HAVE_HASH;1 && HAVE_HASH;artifact;1637;1671
src/db/db_pr.c;1;!HAVE_HASH;!HAVE_HASH && 1;else;1672;1672
src/db/db_pr.c;1;!HAVE_HASH;!HAVE_HASH && 1;artifact;1673;1674
src/db/db_pr.c;1;!HAVE_HASH;!HAVE_HASH && 1;endif;1675;1675
src/db/db_pr.c;1;1;1;artifact;1676;1676
src/db/db_pr.c;1;HAVE_HEAP;1 && HAVE_HEAP;if;1677;1677
src/db/db_pr.c;1;HAVE_HEAP;1 && HAVE_HEAP;artifact;1678;1710
src/db/db_pr.c;1;!HAVE_HEAP;!HAVE_HEAP && 1;else;1711;1711
src/db/db_pr.c;1;!HAVE_HEAP;!HAVE_HEAP && 1;artifact;1712;1713
src/db/db_pr.c;1;!HAVE_HEAP;!HAVE_HEAP && 1;endif;1714;1714
src/db/db_pr.c;1;1;1;artifact;1715;1715
src/db/db_pr.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;if;1716;1716
src/db/db_pr.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;artifact;1717;1757
src/db/db_pr.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;else;1758;1758
src/db/db_pr.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;artifact;1759;1760
src/db/db_pr.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;endif;1761;1761
src/db/db_pr.c;1;1;1;artifact;1762;1821
src/db/db_pr.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;if;1822;1822
src/db/db_pr.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;artifact;1823;1825
src/db/db_pr.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;endif;1826;1826
src/db/db_pr.c;1;1;1;artifact;1827;1842
src/db/db_pr.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;if;1843;1843
src/db/db_pr.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;artifact;1844;1846
src/db/db_pr.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;endif;1847;1847
src/db/db_pr.c;1;1;1;artifact;1848;1855
src/db/db_pr.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;if;1856;1856
src/db/db_pr.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;1857;1874
src/db/db_pr.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;endif;1875;1875
src/db/db_pr.c;1;1;1;artifact;1876;1957
src/db/db_rec.c;1;1;1;ROOT;1;2798
src/db/db_rec.c;1;1;1;artifact;1;697
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;698;698
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;699;717
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;endif;718;718
src/db/db_rec.c;1;1;1;artifact;719;889
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;890;890
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;891;893
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;endif;894;894
src/db/db_rec.c;1;1;1;artifact;895;929
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;930;930
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;931;933
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;endif;934;934
src/db/db_rec.c;1;1;1;artifact;935;967
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;968;968
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;969;984
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;endif;985;985
src/db/db_rec.c;1;1;1;artifact;986;1005
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;1006;1006
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;1007;1045
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;endif;1046;1046
src/db/db_rec.c;1;1;1;artifact;1047;1272
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;1273;1273
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;1274;1441
src/db/db_rec.c;1;!HAVE_FTRUNCATE;!HAVE_FTRUNCATE && 1;else;1442;1442
src/db/db_rec.c;1;!HAVE_FTRUNCATE;!HAVE_FTRUNCATE && 1;artifact;1443;1452
src/db/db_rec.c;1;!HAVE_FTRUNCATE;!HAVE_FTRUNCATE && 1;endif;1453;1453
src/db/db_rec.c;1;1;1;artifact;1454;1476
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;1477;1477
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;1478;1479
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;endif;1480;1480
src/db/db_rec.c;1;1;1;artifact;1481;1544
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;1545;1545
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;1546;1564
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;endif;1565;1565
src/db/db_rec.c;1;1;1;artifact;1566;1587
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;1588;1588
src/db/db_rec.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;1589;1712
src/db/db_rec.c;1;!HAVE_FTRUNCATE;!HAVE_FTRUNCATE && 1;else;1713;1713
src/db/db_rec.c;1;!HAVE_FTRUNCATE;!HAVE_FTRUNCATE && 1;artifact;1714;1723
src/db/db_rec.c;1;!HAVE_FTRUNCATE;!HAVE_FTRUNCATE && 1;endif;1724;1724
src/db/db_rec.c;1;1;1;artifact;1725;2797
src/db/db_reclaim.c;1;1;1;ROOT;1;247
src/db/db_reclaim.c;1;1;1;artifact;1;246
src/db/db_remove.c;1;1;1;ROOT;1;517
src/db/db_remove.c;1;1;1;artifact;1;516
src/db/db_rename.c;1;1;1;ROOT;1;385
src/db/db_rename.c;1;1;1;artifact;1;384
src/db/db_ret.c;1;1;1;ROOT;1;171
src/db/db_ret.c;1;1;1;artifact;1;170
src/db/db_setid.c;1;1;1;ROOT;1;215
src/db/db_setid.c;1;1;1;artifact;1;214
src/db/db_setlsn.c;1;1;1;ROOT;1;139
src/db/db_setlsn.c;1;1;1;artifact;1;91
src/db/db_setlsn.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;if;92;92
src/db/db_setlsn.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;93;95
src/db/db_setlsn.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;endif;96;96
src/db/db_setlsn.c;1;1;1;artifact;97;97
src/db/db_setlsn.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;if;98;98
src/db/db_setlsn.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;artifact;99;99
src/db/db_setlsn.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;else;100;100
src/db/db_setlsn.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;artifact;101;101
src/db/db_setlsn.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;endif;102;102
src/db/db_setlsn.c;1;1;1;artifact;103;138
src/db/db_sort_multiple.c;1;1;1;ROOT;1;329
src/db/db_sort_multiple.c;1;1;1;artifact;1;44
src/db/db_sort_multiple.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;if;45;45
src/db/db_sort_multiple.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;artifact;46;47
src/db/db_sort_multiple.c;1;HAVE_COMPRESSION;1 && HAVE_COMPRESSION;endif;48;48
src/db/db_sort_multiple.c;1;1;1;artifact;49;328
src/db/db_stati.c;1;1;1;ROOT;1;504
src/db/db_stati.c;1;1;1;artifact;1;20
src/db/db_stati.c;1;HAVE_STATISTICS;1 && HAVE_STATISTICS;if;21;21
src/db/db_stati.c;1;HAVE_STATISTICS;1 && HAVE_STATISTICS;artifact;22;98
src/db/db_stati.c;1;HAVE_PARTITION;1 && HAVE_STATISTICS && HAVE_PARTITION;if;99;99
src/db/db_stati.c;1;HAVE_PARTITION;1 && HAVE_STATISTICS && HAVE_PARTITION;artifact;100;102
src/db/db_stati.c;1;HAVE_PARTITION;1 && HAVE_STATISTICS && HAVE_PARTITION;endif;103;103
src/db/db_stati.c;1;HAVE_STATISTICS;1 && HAVE_STATISTICS;artifact;104;476
src/db/db_stati.c;1;!HAVE_STATISTICS;!HAVE_STATISTICS && 1;else;477;477
src/db/db_stati.c;1;!HAVE_STATISTICS;!HAVE_STATISTICS && 1;artifact;478;501
src/db/db_stati.c;1;!HAVE_STATISTICS;!HAVE_STATISTICS && 1;endif;502;502
src/db/db_stati.c;1;1;1;artifact;503;503
src/db/db_truncate.c;1;1;1;ROOT;1;235
src/db/db_truncate.c;1;1;1;artifact;1;67
src/db/db_truncate.c;1;CONFIG_TEST;1 && CONFIG_TEST;if;68;68
src/db/db_truncate.c;1;CONFIG_TEST;1 && CONFIG_TEST;artifact;69;70
src/db/db_truncate.c;1;CONFIG_TEST;1 && CONFIG_TEST;endif;71;71
src/db/db_truncate.c;1;1;1;artifact;72;164
src/db/db_truncate.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;if;165;165
src/db/db_truncate.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;166;168
src/db/db_truncate.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;endif;169;169
src/db/db_truncate.c;1;1;1;artifact;170;234
src/db/db_upg.c;1;1;1;ROOT;1;529
src/db/db_upg.c;1;1;1;artifact;1;29
src/db/db_upg.c;1;HAVE_UPGRADE_SUPPORT;1 && HAVE_UPGRADE_SUPPORT;if;30;30
src/db/db_upg.c;1;HAVE_UPGRADE_SUPPORT;1 && HAVE_UPGRADE_SUPPORT;artifact;31;47
src/db/db_upg.c;1;!HAVE_UPGRADE_SUPPORT;!HAVE_UPGRADE_SUPPORT && 1;else;48;48
src/db/db_upg.c;1;!HAVE_UPGRADE_SUPPORT;!HAVE_UPGRADE_SUPPORT && 1;artifact;49;54
src/db/db_upg.c;1;!HAVE_UPGRADE_SUPPORT;!HAVE_UPGRADE_SUPPORT && 1;endif;55;55
src/db/db_upg.c;1;1;1;artifact;56;57
src/db/db_upg.c;1;HAVE_UPGRADE_SUPPORT;1 && HAVE_UPGRADE_SUPPORT;if;58;58
src/db/db_upg.c;1;HAVE_UPGRADE_SUPPORT;1 && HAVE_UPGRADE_SUPPORT;artifact;59;526
src/db/db_upg.c;1;HAVE_UPGRADE_SUPPORT;1 && HAVE_UPGRADE_SUPPORT;endif;527;527
src/db/db_upg.c;1;1;1;artifact;528;528
src/db/db_upg_opd.c;1;1;1;ROOT;1;345
src/db/db_upg_opd.c;1;1;1;artifact;1;344
src/db/db_vrfy.c;1;1;1;ROOT;1;3057
src/db/db_vrfy.c;1;1;1;artifact;1;394
src/db/db_vrfy.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;if;395;395
src/db/db_vrfy.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;396;397
src/db/db_vrfy.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;endif;398;398
src/db/db_vrfy.c;1;1;1;artifact;399;1091
src/db/db_vrfy.c;1;!HAVE_FTRUNCATE;1 && !HAVE_FTRUNCATE;if;1092;1092
src/db/db_vrfy.c;1;!HAVE_FTRUNCATE;1 && !HAVE_FTRUNCATE;artifact;1093;1094
src/db/db_vrfy.c;1;!HAVE_FTRUNCATE;1 && !HAVE_FTRUNCATE;endif;1095;1095
src/db/db_vrfy.c;1;1;1;artifact;1096;1107
src/db/db_vrfy.c;1;!HAVE_FTRUNCATE;1 && !HAVE_FTRUNCATE;if;1108;1108
src/db/db_vrfy.c;1;!HAVE_FTRUNCATE;1 && !HAVE_FTRUNCATE;artifact;1109;1109
src/db/db_vrfy.c;1;!HAVE_FTRUNCATE;1 && !HAVE_FTRUNCATE;endif;1110;1110
src/db/db_vrfy.c;1;1;1;artifact;1111;1568
src/db/db_vrfy.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;if;1569;1569
src/db/db_vrfy.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;artifact;1570;1574
src/db/db_vrfy.c;1;HAVE_FTRUNCATE;1 && HAVE_FTRUNCATE;endif;1575;1575
src/db/db_vrfy.c;1;1;1;artifact;1576;2911
src/db/db_vrfy.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;if;2912;2912
src/db/db_vrfy.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;artifact;2913;2913
src/db/db_vrfy.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;else;2914;2914
src/db/db_vrfy.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;artifact;2915;2915
src/db/db_vrfy.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;endif;2916;2916
src/db/db_vrfy.c;1;1;1;artifact;2917;2935
src/db/db_vrfy.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;if;2936;2936
src/db/db_vrfy.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;artifact;2937;2937
src/db/db_vrfy.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;else;2938;2938
src/db/db_vrfy.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;artifact;2939;2939
src/db/db_vrfy.c;1;!HAVE_QUEUE;!HAVE_QUEUE && 1;endif;2940;2940
src/db/db_vrfy.c;1;1;1;artifact;2941;2995
src/db/db_vrfy.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;if;2996;2996
src/db/db_vrfy.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;artifact;2997;2998
src/db/db_vrfy.c;1;HAVE_QUEUE;1 && HAVE_QUEUE;endif;2999;2999
src/db/db_vrfy.c;1;1;1;artifact;3000;3056
src/db/db_vrfy_stub.c;1;1;1;ROOT;1;122
src/db/db_vrfy_stub.c;1;1;1;artifact;1;8
src/db/db_vrfy_stub.c;1;!HAVE_VERIFY;1 && !HAVE_VERIFY;if;9;9
src/db/db_vrfy_stub.c;1;!HAVE_VERIFY;1 && !HAVE_VERIFY;artifact;10;119
src/db/db_vrfy_stub.c;1;!HAVE_VERIFY;1 && !HAVE_VERIFY;endif;120;120
src/db/db_vrfy_stub.c;1;1;1;artifact;121;121
src/db/db_vrfyutil.c;1;1;1;ROOT;1;934
src/db/db_vrfyutil.c;1;1;1;artifact;1;933
src/db/partition.c;1;1;1;ROOT;1;2061
src/db/partition.c;1;1;1;artifact;1;14
src/db/partition.c;1;HAVE_HASH;1 && HAVE_HASH;if;15;15
src/db/partition.c;1;HAVE_HASH;1 && HAVE_HASH;artifact;16;16
src/db/partition.c;1;HAVE_HASH;1 && HAVE_HASH;endif;17;17
src/db/partition.c;1;1;1;artifact;18;21
src/db/partition.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;if;22;22
src/db/partition.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;23;335
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;if;336;336
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;artifact;337;338
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;endif;339;339
src/db/partition.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;340;1240
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;if;1241;1241
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;artifact;1242;1242
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;endif;1243;1243
src/db/partition.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;1244;1253
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;if;1254;1254
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;artifact;1255;1255
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;endif;1256;1256
src/db/partition.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;1257;1288
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;if;1289;1289
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;artifact;1290;1312
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;endif;1313;1313
src/db/partition.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;1314;1363
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;if;1364;1364
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;artifact;1365;1366
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_HASH;endif;1367;1367
src/db/partition.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;1368;1792
src/db/partition.c;1;HAVE_VERIFY;1 && HAVE_PARTITION && HAVE_VERIFY;if;1793;1793
src/db/partition.c;1;HAVE_VERIFY;1 && HAVE_PARTITION && HAVE_VERIFY;artifact;1794;1829
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_VERIFY && HAVE_HASH;if;1830;1830
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_VERIFY && HAVE_HASH;artifact;1831;1833
src/db/partition.c;1;HAVE_HASH;1 && HAVE_PARTITION && HAVE_VERIFY && HAVE_HASH;endif;1834;1834
src/db/partition.c;1;HAVE_VERIFY;1 && HAVE_PARTITION && HAVE_VERIFY;artifact;1835;1888
src/db/partition.c;1;HAVE_VERIFY;1 && HAVE_PARTITION && HAVE_VERIFY;endif;1889;1889
src/db/partition.c;1;HAVE_PARTITION;1 && HAVE_PARTITION;artifact;1890;1890
src/db/partition.c;1;CONFIG_TEST;1 && HAVE_PARTITION && CONFIG_TEST;if;1891;1891
src/db/partition.c;1;CONFIG_TEST;1 && HAVE_PARTITION && CONFIG_TEST;artifact;1892;1917
src/db/partition.c;1;CONFIG_TEST;1 && HAVE_PARTITION && CONFIG_TEST;endif;1918;1918
src/db/partition.c;1;!HAVE_PARTITION;!HAVE_PARTITION && 1;else;1919;1919
src/db/partition.c;1;!HAVE_PARTITION;!HAVE_PARTITION && 1;artifact;1920;2058
src/db/partition.c;1;!HAVE_PARTITION;!HAVE_PARTITION && 1;endif;2059;2059
src/db/partition.c;1;1;1;artifact;2060;2060
src/dbinc/atomic.h;1;1;1;ROOT;1;222
src/dbinc/atomic.h;1;1;1;artifact;1;8
src/dbinc/atomic.h;1;!_DB_ATOMIC_H_;1 && !_DB_ATOMIC_H_;if;9;9
src/dbinc/atomic.h;1;!_DB_ATOMIC_H_;1 && !_DB_ATOMIC_H_;artifact;10;11
src/dbinc/atomic.h;1;DEFINED___LB____cplusplus__RB__;1 && !_DB_ATOMIC_H_ && DEFINED___LB____cplusplus__RB__;if;12;12
src/dbinc/atomic.h;1;DEFINED___LB____cplusplus__RB__;1 && !_DB_ATOMIC_H_ && DEFINED___LB____cplusplus__RB__;artifact;13;13
src/dbinc/atomic.h;1;DEFINED___LB____cplusplus__RB__;1 && !_DB_ATOMIC_H_ && DEFINED___LB____cplusplus__RB__;endif;14;14
src/dbinc/atomic.h;1;!_DB_ATOMIC_H_;1 && !_DB_ATOMIC_H_;artifact;15;41
src/dbinc/atomic.h;1;DEFINED___LB__DB_WIN32__RB__;1 && !_DB_ATOMIC_H_ && DEFINED___LB__DB_WIN32__RB__;if;42;42
src/dbinc/atomic.h;1;DEFINED___LB__DB_WIN32__RB__;1 && !_DB_ATOMIC_H_ && DEFINED___LB__DB_WIN32__RB__;artifact;43;43
src/dbinc/atomic.h;1;!DEFINED___LB__DB_WIN32__RB__;!DEFINED___LB__DB_WIN32__RB__ && 1 && !_DB_ATOMIC_H_;else;44;44
src/dbinc/atomic.h;1;!DEFINED___LB__DB_WIN32__RB__;!DEFINED___LB__DB_WIN32__RB__ && 1 && !_DB_ATOMIC_H_;artifact;45;45
src/dbinc/atomic.h;1;!DEFINED___LB__DB_WIN32__RB__;!DEFINED___LB__DB_WIN32__RB__ && 1 && !_DB_ATOMIC_H_;endif;46;46
src/dbinc/atomic.h;1;!_DB_ATOMIC_H_;1 && !_DB_ATOMIC_H_;artifact;47;54
