dataset,metric,number_of_variants,ft_percentage,boost,shapiro,normally_distributed,ttest,ttest_significant,wilcoxon,wilcoxon_significant
apache-httpd,precision,5,15,False,0.05863719662052993,True,1.903930713642764e-15,True,1.2815416253625037e-06,True
apache-httpd,precision,5,15,True,0.00045063615814789514,False,1.165837323823511e-06,True,1.2815416253625037e-06,True
apache-httpd,precision,5,20,False,0.012839568478161863,False,2.066988876558401e-17,True,9.313225746154785e-10,True
apache-httpd,precision,5,20,True,2.4015193388484977e-06,False,4.32522661308169e-06,True,9.313225746154785e-10,True
apache-httpd,precision,5,25,False,0.002365023686626687,False,8.108219964318026e-17,True,9.313225746154785e-10,True
apache-httpd,precision,5,25,True,0.0004493400574148791,False,3.733856449328453e-08,True,9.313225746154785e-10,True
apache-httpd,precision,7,5,False,0.023020262183137692,False,6.3637757840656e-08,True,9.107648574484005e-06,True
apache-httpd,precision,7,5,True,0.00010409488643899133,False,4.123782370184861e-05,True,9.107648574484005e-06,True
apache-httpd,precision,7,10,False,0.11234469911448441,True,1.423268421280978e-08,True,2.803058263748007e-06,True
apache-httpd,precision,7,10,True,0.00030189457920702656,False,1.1936762085813394e-05,True,2.803058263748007e-06,True
apache-httpd,precision,7,15,False,0.14294360325585764,True,2.2571230730719006e-08,True,4.149049653178655e-06,True
apache-httpd,precision,7,15,True,0.00010748388569730692,False,3.175605188785757e-05,True,4.149049653178655e-06,True
apache-httpd,precision,7,20,False,0.8979254759088049,True,8.61422700864192e-11,True,1.2815416253625037e-06,True
apache-httpd,precision,7,20,True,0.0008277784590097521,False,2.609232027353722e-06,True,1.2815416253625037e-06,True
apache-httpd,precision,7,25,False,0.38862214244943016,True,3.831024052660741e-10,True,1.8948097207904354e-06,True
apache-httpd,precision,7,25,True,7.803403372750265e-05,False,1.1482646326653799e-05,True,1.8948097207904354e-06,True
apache-httpd,recall,3,5,False,1.0,True,nan,False,nan,False
apache-httpd,recall,3,5,True,1.5774547127735528e-07,False,0.9981670999943061,False,0.9999340830555086,False
apache-httpd,recall,3,10,False,1.0,True,nan,False,nan,False
apache-httpd,recall,3,10,True,4.992315637138411e-09,False,0.9927666639069415,False,0.9999017816368938,False
apache-httpd,recall,3,15,False,1.0,True,nan,False,nan,False
apache-httpd,recall,3,15,True,3.041190607816197e-09,False,0.9873049495192463,False,0.9996725208283072,False
apache-httpd,recall,3,20,False,1.0,True,nan,False,nan,False
apache-httpd,recall,3,20,True,2.4380052910246855e-06,False,0.9993694911143403,False,0.9997811114027126,False
apache-httpd,recall,3,25,False,1.0,True,nan,False,nan,False
apache-httpd,recall,3,25,True,3.2190430737867597e-06,False,0.9996513640691954,False,0.9998534737399037,False
apache-httpd,recall,5,5,False,1.0,True,nan,False,nan,False
apache-httpd,recall,5,5,True,2.435443112433367e-07,False,0.9981114465945676,False,0.9997811114027126,False
apache-httpd,recall,5,10,False,1.0,True,nan,False,nan,False
apache-httpd,recall,5,10,True,5.128410850257009e-08,False,0.9953573862699722,False,0.9988911392678814,False
apache-httpd,recall,5,15,False,7.76637667465555e-12,False,0.16279099400809685,False,0.15865525393145707,False
apache-httpd,recall,5,15,True,1.091419468425267e-08,False,0.9866685016316885,False,0.9985675922237551,False
apache-httpd,recall,5,20,False,1.0,True,nan,False,nan,False
apache-httpd,recall,5,20,True,4.6913402483545275e-08,False,0.9962756897815429,False,0.9961571029723933,False
apache-httpd,recall,5,25,False,1.0,True,nan,False,nan,False
apache-httpd,recall,5,25,True,2.7690254274691475e-09,False,0.9856983334118026,False,0.9988911392678814,False
apache-httpd,recall,7,5,False,1.0,True,nan,False,nan,False
apache-httpd,recall,7,5,True,2.5041102980112847e-10,False,0.9513808389373135,False,0.9861460753209601,False
apache-httpd,recall,7,10,False,1.0,True,nan,False,nan,False
apache-httpd,recall,7,10,True,1.5589878540692965e-11,False,0.872043937831611,False,0.9784427766084624,False
apache-httpd,recall,7,15,False,1.0,True,nan,False,nan,False
apache-httpd,recall,7,15,True,4.931206576648611e-10,False,0.9623312920875389,False,0.9660554225690855,False
apache-httpd,recall,7,20,False,1.0,True,nan,False,nan,False
apache-httpd,recall,7,20,True,8.387179359588875e-10,False,0.9741609437954766,False,0.9784427766084624,False
apache-httpd,recall,7,25,False,1.0,True,nan,False,nan,False
apache-httpd,recall,7,25,True,1.6424328159223642e-09,False,0.9809461488701731,False,0.9910197612369607,False
irssi,f1,3,5,False,0.004725514404897782,False,1.780401753791224e-28,True,9.313225746154785e-10,True
irssi,f1,3,5,True,0.5097905418792066,True,1.5132341822830261e-09,True,6.51925802230835e-09,True
irssi,f1,3,10,False,0.00016364984378282064,False,3.489826530503524e-31,True,9.313225746154785e-10,True
irssi,f1,3,10,True,0.010594790810698996,False,1.0171627585593964e-08,True,9.313225746154785e-10,True
irssi,f1,3,15,False,0.19650802173435955,True,1.454010688773545e-33,True,9.313225746154785e-10,True
irssi,f1,3,15,True,0.4734989229001506,True,8.240826230225775e-11,True,9.313225746154785e-10,True
irssi,f1,3,20,False,0.0002197629109891444,False,3.5079977215941276e-32,True,9.313225746154785e-10,True
irssi,f1,3,20,True,0.08121317813550599,True,4.581024389287748e-11,True,9.313225746154785e-10,True
irssi,f1,3,25,False,0.0328107735704455,False,2.4619165483706693e-30,True,9.313225746154785e-10,True
irssi,f1,3,25,True,0.5324416080456504,True,5.745927139112594e-13,True,9.313225746154785e-10,True
irssi,f1,5,5,False,0.0020053131252116053,False,5.076888664295753e-16,True,9.313225746154785e-10,True
irssi,f1,5,5,True,0.021858715651749693,False,8.830952416664488e-11,True,9.313225746154785e-10,True
irssi,f1,5,10,False,0.14334304716478735,True,1.3279822492758682e-19,True,9.313225746154785e-10,True
irssi,f1,5,10,True,0.1533209950666099,True,5.47226357592393e-15,True,9.313225746154785e-10,True
irssi,f1,5,15,False,0.0018700284606202587,False,1.1083858570846152e-23,True,9.313225746154785e-10,True
irssi,f1,5,15,True,0.11292232543234482,True,9.228471917608997e-15,True,9.313225746154785e-10,True
irssi,f1,5,20,False,0.04097224629857536,False,3.1927966504793534e-21,True,9.313225746154785e-10,True
irssi,f1,5,20,True,0.11120508314530497,True,5.318394314998589e-16,True,9.313225746154785e-10,True
irssi,f1,5,25,False,0.00021101788599447446,False,2.1010349821466934e-18,True,9.313225746154785e-10,True
irssi,f1,5,25,True,0.038478069300934066,False,4.2639174396898504e-15,True,9.313225746154785e-10,True
irssi,f1,7,5,False,0.31605491741121805,True,3.073018071856789e-09,True,4.149049653178655e-06,True
irssi,f1,7,5,True,0.061548185904712796,True,9.377171479141268e-08,True,4.149049653178655e-06,True
irssi,f1,7,10,False,0.8709035041907984,True,7.854322209271827e-12,True,1.2815416253625037e-06,True
irssi,f1,7,10,True,0.02520042980655347,False,1.4427387085837247e-08,True,1.2815416253625037e-06,True
irssi,f1,7,15,False,0.40414674857185007,True,3.342853119961634e-12,True,1.2815416253625037e-06,True
irssi,f1,7,15,True,0.2029347240390436,True,1.4466610923171227e-09,True,1.2815416253625037e-06,True
irssi,f1,7,20,False,0.6976261534611088,True,1.0620810996895972e-11,True,1.2815416253625037e-06,True
irssi,f1,7,20,True,0.029509016412613102,False,1.1052283657490046e-09,True,1.2815416253625037e-06,True
irssi,f1,7,25,False,0.3402717902565824,True,1.443952532367731e-11,True,1.2815416253625037e-06,True
irssi,f1,7,25,True,0.08764463346689241,True,6.322827229288263e-10,True,1.2815416253625037e-06,True
irssi,precision,3,5,False,0.19141615548758872,True,6.455718736544466e-31,True,9.313225746154785e-10,True
irssi,precision,3,5,True,0.3124765454810129,True,4.348361443957669e-10,True,9.313225746154785e-10,True
irssi,precision,3,10,False,0.0059969278990676545,False,3.3458357073613006e-34,True,9.313225746154785e-10,True
irssi,precision,3,10,True,0.0026017683071218965,False,4.8915469197572955e-08,True,9.313225746154785e-10,True
irssi,precision,3,15,False,0.4644136594943047,True,4.2555531860533675e-39,True,9.313225746154785e-10,True
irssi,precision,3,15,True,0.08738877301089934,True,9.260552121375714e-10,True,9.313225746154785e-10,True
irssi,precision,3,20,False,5.712791427303695e-05,False,6.067062450524831e-37,True,9.313225746154785e-10,True
irssi,precision,3,20,True,0.011150243705456317,False,7.220085461033867e-10,True,9.313225746154785e-10,True
irssi,precision,3,25,False,0.008429485073506337,False,9.516257861226271e-35,True,9.313225746154785e-10,True
irssi,precision,3,25,True,0.07877664580648097,True,1.520838178107469e-11,True,9.313225746154785e-10,True
irssi,precision,5,5,False,0.003657844998599223,False,1.1614850121693255e-16,True,9.313225746154785e-10,True
irssi,precision,5,5,True,0.14628706254397433,True,5.889565410167458e-11,True,9.313225746154785e-10,True
irssi,precision,5,10,False,0.015456392201078365,False,2.4978356563462593e-22,True,9.313225746154785e-10,True
irssi,precision,5,10,True,0.346366448673928,True,9.39397342865615e-15,True,9.313225746154785e-10,True
irssi,precision,5,15,False,1.6257837417554134e-05,False,1.6385769551773486e-27,True,9.313225746154785e-10,True
irssi,precision,5,15,True,0.11416628852055627,True,1.919258843409944e-14,True,9.313225746154785e-10,True
irssi,precision,5,20,False,0.0011304738536222195,False,1.4825392707941752e-24,True,9.313225746154785e-10,True
irssi,precision,5,20,True,0.057798111329917544,True,9.681837484820064e-16,True,9.313225746154785e-10,True
irssi,precision,5,25,False,7.834751920478362e-06,False,2.8982414064312736e-20,True,9.313225746154785e-10,True
irssi,precision,5,25,True,0.1711422545644768,True,1.0112412688634261e-14,True,9.313225746154785e-10,True
irssi,precision,7,5,False,0.09922923904695795,True,5.094822202001506e-10,True,4.149049653178655e-06,True
irssi,precision,7,5,True,0.07647058371256142,True,3.0126241887633104e-08,True,4.149049653178655e-06,True
irssi,precision,7,10,False,0.4600630226469047,True,2.303477244869532e-13,True,1.2815416253625037e-06,True
irssi,precision,7,10,True,0.0349247965726402,False,6.965607639551398e-09,True,1.2815416253625037e-06,True
irssi,precision,7,15,False,0.04585209281937525,False,2.0551652944130566e-13,True,1.2815416253625037e-06,True
irssi,precision,7,15,True,0.363630895390043,True,7.668812588540856e-10,True,1.2815416253625037e-06,True
irssi,precision,7,20,False,0.2710407743022628,True,3.253340082963125e-13,True,1.2815416253625037e-06,True
irssi,precision,7,20,True,0.04421343628907385,False,6.186213616676081e-10,True,1.2815416253625037e-06,True
irssi,precision,7,25,False,0.10776151686328239,True,5.416018427790723e-13,True,1.2815416253625037e-06,True
irssi,precision,7,25,True,0.14140418875896854,True,2.9062266434611947e-10,True,1.2815416253625037e-06,True
irssi,recall,3,5,False,1.0,True,nan,False,nan,False
irssi,recall,3,5,True,8.68074496204855e-06,False,0.9998363930131507,False,0.9999908923514255,False
irssi,recall,3,10,False,1.0,True,nan,False,nan,False
irssi,recall,3,10,True,6.445874507832934e-05,False,0.999951195349081,False,0.9999340830555086,False
irssi,recall,3,15,False,1.0,True,nan,False,nan,False
irssi,recall,3,15,True,9.905830914953619e-07,False,0.9992242717922548,False,0.9997811114027126,False
irssi,recall,3,20,False,1.0,True,nan,False,nan,False
irssi,recall,3,20,True,6.385098077730596e-07,False,0.9991963459381692,False,0.9998534737399037,False
irssi,recall,3,25,False,1.0,True,nan,False,nan,False
irssi,recall,3,25,True,8.653810687190624e-07,False,0.9991672788637682,False,0.9997811114027126,False
irssi,recall,5,5,False,1.0,True,nan,False,nan,False
irssi,recall,5,5,True,2.733446018574541e-08,False,0.9941015258116795,False,0.9996725208283072,False
irssi,recall,5,10,False,1.0,True,nan,False,nan,False
irssi,recall,5,10,True,2.530007987012179e-06,False,0.9995746640371418,False,0.9999340830555086,False
irssi,recall,5,15,False,1.0,True,nan,False,nan,False
irssi,recall,5,15,True,3.178310014789258e-08,False,0.9961420193730005,False,0.9998534737399037,False
irssi,recall,5,20,False,1.0,True,nan,False,nan,False
irssi,recall,5,20,True,9.065769843585211e-08,False,0.9969250937887028,False,0.9996725208283072,False
irssi,recall,5,25,False,1.0,True,nan,False,nan,False
irssi,recall,5,25,True,3.6891477724332095e-06,False,0.999500207470593,False,0.9996725208283072,False
irssi,recall,7,5,False,1.0,True,nan,False,nan,False
irssi,recall,7,5,True,3.5826130546450315e-10,False,0.9570534257356351,False,0.9861460753209601,False
irssi,recall,7,10,False,1.0,True,nan,False,nan,False
irssi,recall,7,10,True,3.1047154265948405e-10,False,0.9555069704999167,False,0.9660554225690855,False
irssi,recall,7,15,False,1.0,True,nan,False,nan,False
irssi,recall,7,15,True,1.173508182401787e-11,False,0.8573322883553002,False,0.9101437525605001,False
irssi,recall,7,20,False,1.0,True,nan,False,nan,False
irssi,recall,7,20,True,5.688592379952149e-11,False,0.9157270287758419,False,0.9455952849797271,False
irssi,recall,7,25,False,1.0,True,nan,False,nan,False
irssi,recall,7,25,True,4.637918611961232e-11,False,0.9114815730831611,False,0.9455952849797271,False
libssh,f1,3,5,False,0.015166172394703982,False,1.3031636546018858e-10,True,4.149049653178655e-06,True
libssh,f1,3,5,True,8.973330767341856e-06,False,9.978777364840437e-05,True,5.9026988551078426e-06,True
libssh,f1,3,10,False,0.016676448898054447,False,6.451434060677835e-12,True,1.8948097207904354e-06,True
libssh,f1,3,10,True,9.021772268772838e-05,False,2.066626491169429e-05,True,3.2606602822721844e-06,True
libssh,f1,3,15,False,0.0012937308211852304,False,1.598069537689778e-12,True,1.8948097207904354e-06,True
libssh,f1,3,15,True,7.993669098754115e-05,False,3.3065501543623586e-06,True,1.8948097207904354e-06,True
libssh,f1,3,20,False,0.00048082474181467233,False,8.732375378778517e-13,True,1.2815416253625037e-06,True
libssh,f1,3,20,True,9.468458817951814e-05,False,5.15659328915387e-07,True,1.2815416253625037e-06,True
libssh,f1,3,25,False,0.00012578748519698503,False,9.887362892610534e-13,True,1.8948097207904354e-06,True
libssh,f1,3,25,True,0.00019284388230981424,False,1.3757927081918938e-07,True,1.8948097207904354e-06,True
libssh,f1,5,5,False,0.6938700195232139,True,2.430389383737699e-12,True,9.313225746154785e-10,True
libssh,f1,5,5,True,0.00891641677871364,False,1.4422694530227407e-06,True,6.51925802230835e-08,True
libssh,f1,5,10,False,0.4469256884314246,True,3.0342458535424007e-10,True,1.8948097207904354e-06,True
libssh,f1,5,10,True,0.012372642557511453,False,2.806086779843001e-07,True,1.8948097207904354e-06,True
libssh,f1,5,15,False,0.39287073421325,True,3.634069625841078e-11,True,9.313225746154785e-10,True
libssh,f1,5,15,True,0.0007189076220429642,False,2.6189350741438137e-07,True,9.313225746154785e-10,True
libssh,f1,5,20,False,0.9025351871679179,True,1.0436718024669896e-11,True,1.2815416253625037e-06,True
libssh,f1,5,20,True,0.018049102109525688,False,2.5755502636154436e-08,True,1.2815416253625037e-06,True
libssh,f1,5,25,False,0.8341297046168528,True,2.3602005536363857e-11,True,1.2815416253625037e-06,True
libssh,f1,5,25,True,0.09688137505701186,True,1.045633751577187e-08,True,1.2815416253625037e-06,True
libssh,f1,7,5,False,0.00016712657700482928,False,1.575689577451397e-05,True,4.149049653178655e-06,True
libssh,f1,7,5,True,1.3371577098100814e-06,False,0.00033122817007526613,True,4.149049653178655e-06,True
libssh,f1,7,10,False,0.0014627720770577003,False,3.524971589515635e-06,True,2.803058263748007e-06,True
libssh,f1,7,10,True,2.918358484999276e-06,False,0.00010772574190127458,True,2.803058263748007e-06,True
libssh,f1,7,15,False,0.0014563965249876545,False,1.0270466661365863e-06,True,9.313225746154785e-10,True
libssh,f1,7,15,True,0.00011928198128258654,False,4.159471652968202e-06,True,9.313225746154785e-10,True
libssh,f1,7,20,False,0.01489664614139203,False,1.4392262556280413e-07,True,9.313225746154785e-10,True
libssh,f1,7,20,True,0.01907587056361235,False,7.92142198025197e-09,True,9.313225746154785e-10,True
libssh,f1,7,25,False,0.005455251101773367,False,6.363309271288406e-07,True,1.2815416253625037e-06,True
libssh,f1,7,25,True,0.08009442143883537,True,3.4601126732228306e-08,True,1.2815416253625037e-06,True
libssh,precision,3,5,False,0.0027512670128009434,False,3.980564995512857e-11,True,4.149049653178655e-06,True
libssh,precision,3,5,True,4.782893306925916e-06,False,9.38771918740184e-05,True,4.149049653178655e-06,True
libssh,precision,3,10,False,0.003439663557744583,False,8.150431025999405e-13,True,1.8948097207904354e-06,True
libssh,precision,3,10,True,4.5203210258647624e-05,False,1.2616047983363907e-05,True,1.8948097207904354e-06,True
libssh,precision,3,15,False,0.0003028360744288632,False,2.355142501619512e-13,True,1.8948097207904354e-06,True
libssh,precision,3,15,True,3.136359685723288e-05,False,6.116038291626695e-06,True,1.8948097207904354e-06,True
libssh,precision,3,20,False,0.00015888878979830278,False,9.212406508340496e-14,True,1.2815416253625037e-06,True
libssh,precision,3,20,True,1.784026409142953e-05,False,1.4221971136726667e-06,True,1.2815416253625037e-06,True
libssh,precision,3,25,False,8.945442119187458e-05,False,1.2679802825868632e-13,True,1.8948097207904354e-06,True
libssh,precision,3,25,True,1.4284382384005677e-05,False,4.635510247504979e-07,True,1.8948097207904354e-06,True
libssh,precision,5,5,False,0.146168710003013,True,7.187734745859825e-14,True,9.313225746154785e-10,True
libssh,precision,5,5,True,0.0022781725232634653,False,7.549021874121869e-07,True,9.313225746154785e-10,True
libssh,precision,5,10,False,0.2654509098464965,True,6.683163195702456e-11,True,1.8948097207904354e-06,True
libssh,precision,5,10,True,0.002545547207089548,False,4.3635913110747773e-07,True,1.8948097207904354e-06,True
libssh,precision,5,15,False,0.02635336364591593,False,3.6565501892612035e-12,True,9.313225746154785e-10,True
libssh,precision,5,15,True,0.00021720185602871003,False,4.985987089103686e-07,True,9.313225746154785e-10,True
libssh,precision,5,20,False,0.30575691415563216,True,6.343710737598101e-13,True,1.2815416253625037e-06,True
libssh,precision,5,20,True,0.0035801222624699948,False,4.802090164151665e-08,True,1.2815416253625037e-06,True
libssh,precision,5,25,False,0.5342522215441949,True,1.836362227527774e-12,True,1.2815416253625037e-06,True
libssh,precision,5,25,True,0.03335070110578449,False,1.902475043229608e-08,True,1.2815416253625037e-06,True
libssh,precision,7,5,False,0.0030725974920152435,False,2.0141252570437975e-06,True,4.149049653178655e-06,True
libssh,precision,7,5,True,1.5696287611050094e-06,False,0.00029005783332907066,True,4.149049653178655e-06,True
libssh,precision,7,10,False,0.02075483957037084,False,3.315383053490834e-07,True,2.803058263748007e-06,True
libssh,precision,7,10,True,2.384295700464404e-06,False,0.00010247403200056653,True,2.803058263748007e-06,True
libssh,precision,7,15,False,0.024907485866987995,False,6.445664433883303e-08,True,9.313225746154785e-10,True
libssh,precision,7,15,True,6.329598256058367e-05,False,3.5689694213401087e-06,True,9.313225746154785e-10,True
libssh,precision,7,20,False,0.17804222219138527,True,7.473151739141815e-09,True,9.313225746154785e-10,True
libssh,precision,7,20,True,0.0013718486999293377,False,5.811708947265332e-09,True,9.313225746154785e-10,True
libssh,precision,7,25,False,0.05608228443449953,True,4.690959602605824e-08,True,1.2815416253625037e-06,True
libssh,precision,7,25,True,0.043339585311217,False,2.8060125326957333e-08,True,1.2815416253625037e-06,True
libssh,recall,3,5,False,1.0,True,nan,False,nan,False
libssh,recall,3,5,True,4.310620720596387e-10,False,0.9622617305592471,False,0.9988911392678814,False
libssh,recall,3,10,False,1.0,True,nan,False,nan,False
libssh,recall,3,10,True,7.546905662052226e-11,False,0.9398254466274011,False,0.9998534737399037,False
libssh,recall,3,15,False,1.0,True,nan,False,nan,False
libssh,recall,3,15,True,4.209054627903588e-11,False,0.9239798708015046,False,0.9996725208283072,False
libssh,recall,3,20,False,1.0,True,nan,False,nan,False
libssh,recall,3,20,True,6.91904977518816e-11,False,0.9301753826444712,False,0.9961571029723933,False
libssh,recall,3,25,False,1.0,True,nan,False,nan,False
libssh,recall,3,25,True,8.98198271334505e-10,False,0.9722414482558684,False,0.9983271909420746,False
libssh,recall,5,5,False,1.0,True,nan,False,nan,False
libssh,recall,5,5,True,2.2211627438643657e-09,False,0.9802217110680531,False,0.9988911392678814,False
libssh,recall,5,10,False,1.0,True,nan,False,nan,False
libssh,recall,5,10,True,9.523215564900074e-11,False,0.9403074266212788,False,0.9988911392678814,False
libssh,recall,5,15,False,1.0,True,nan,False,nan,False
libssh,recall,5,15,True,3.2712570318490903e-10,False,0.9633881794228615,False,0.9995092301237392,False
libssh,recall,5,20,False,1.0,True,nan,False,nan,False
libssh,recall,5,20,True,5.862715819140564e-09,False,0.9872999480007386,False,0.9974689839368661,False
libssh,recall,5,25,False,7.76637667465555e-12,False,0.16279099400809674,False,0.15865525393145707,False
libssh,recall,5,25,True,1.2317005656741714e-09,False,0.9741952288888804,False,0.9784427766084624,False
libssh,recall,7,5,False,1.0,True,nan,False,nan,False
libssh,recall,7,5,True,1.375652693045646e-10,False,0.9397483686106991,False,0.9455952849797271,False
libssh,recall,7,10,False,1.0,True,nan,False,nan,False
libssh,recall,7,10,True,1.9891505070217563e-10,False,0.9511652836559372,False,0.9660554225690855,False
libssh,recall,7,15,False,1.0,True,nan,False,nan,False
libssh,recall,7,15,True,4.0746924706298745e-10,False,0.9616822913590102,False,0.9784427766084624,False
libssh,recall,7,20,False,1.0,True,nan,False,nan,False
libssh,recall,7,20,True,3.4868044305734523e-11,False,0.9005506735392188,False,0.9455952849797271,False
libssh,recall,7,25,False,1.0,True,nan,False,nan,False
libssh,recall,7,25,True,2.5937468283536662e-11,False,0.8942861182992752,False,0.9784427766084624,False
openvpn,f1,3,5,False,0.00022099911277851048,False,4.1903781233324474e-11,True,1.2815416253625037e-06,True
openvpn,f1,3,5,True,0.0001373434945035859,False,1.1776071593481916e-05,True,2.1644702500160242e-06,True
openvpn,f1,3,10,False,6.050904776341619e-06,False,1.3569136090220474e-10,True,9.313225746154785e-10,True
openvpn,f1,3,10,True,2.1406988360613575e-05,False,1.0630589499636534e-06,True,9.313225746154785e-10,True
openvpn,f1,3,15,False,1.3282983763394895e-05,False,2.6446842010953978e-14,True,9.313225746154785e-10,True
openvpn,f1,3,15,True,0.0001496063679114666,False,1.9843681902994607e-08,True,9.313225746154785e-10,True
openvpn,f1,3,20,False,0.008601342182303368,False,1.42662785791254e-19,True,9.313225746154785e-10,True
openvpn,f1,3,20,True,1.2047286964651835e-06,False,2.0291850867544893e-10,True,9.313225746154785e-10,True
openvpn,f1,3,25,False,0.00014915693645214853,False,1.26952335494851e-22,True,9.313225746154785e-10,True
openvpn,f1,3,25,True,7.175033687106743e-08,False,3.848259848130589e-12,True,9.313225746154785e-10,True
openvpn,f1,5,5,False,0.0077785120664202395,False,1.8739317436808151e-07,True,2.803058263748007e-06,True
openvpn,f1,5,5,True,3.631991998864669e-05,False,2.3128442815341567e-05,True,2.803058263748007e-06,True
openvpn,f1,5,10,False,0.0854869998132545,True,1.204584159495544e-08,True,1.8948097207904354e-06,True
openvpn,f1,5,10,True,0.00015733420677791456,False,1.158732106003037e-05,True,2.114204423623048e-06,True
openvpn,f1,5,15,False,0.08508451738072043,True,3.4013434764846143e-09,True,1.8948097207904354e-06,True
openvpn,f1,5,15,True,0.00012261979579888415,False,1.0495301954084483e-05,True,1.8948097207904354e-06,True
openvpn,f1,5,20,False,0.07962594652993903,True,1.5584271285589887e-09,True,2.1644702500160242e-06,True
openvpn,f1,5,20,True,1.5175954964011618e-05,False,1.611413477085983e-05,True,1.5825850093136646e-06,True
openvpn,f1,5,25,False,0.08110067092894012,True,8.642425620253448e-09,True,3.6148027538805562e-06,True
openvpn,f1,5,25,True,0.0007642756939464739,False,2.783496067617609e-06,True,2.1644702500160242e-06,True
openvpn,f1,7,5,False,0.00013923622223016476,False,9.965062346156887e-06,True,1.4319643696557219e-05,True
openvpn,f1,7,5,True,6.551174880258278e-05,False,5.778655179432029e-05,True,6.949007046894953e-06,True
openvpn,f1,7,10,False,0.16993143868614197,True,1.0867492079196424e-07,True,4.0046870708465576e-08,True
openvpn,f1,7,10,True,0.00016813481508649473,False,1.664446218871034e-05,True,2.7939677238464355e-09,True
openvpn,f1,7,15,False,0.29406583717553936,True,1.8155345403153831e-06,True,2.210959792137146e-06,True
openvpn,f1,7,15,True,5.907944676244356e-05,False,2.638618177353386e-05,True,9.313225746154785e-09,True
openvpn,f1,7,20,False,0.7226623621334207,True,1.412476000365332e-05,True,7.385988094457401e-05,True
openvpn,f1,7,20,True,0.00022331298429506836,False,4.688341727250161e-05,True,8.022566821361481e-06,True
openvpn,f1,7,25,False,0.6820093778161399,True,7.537289458367394e-05,True,0.0001416318118572235,True
openvpn,f1,7,25,True,0.001176268834685021,False,5.411581522213644e-05,True,1.6195699572563171e-06,True
openvpn,precision,3,5,False,0.00015429139350280074,False,2.1531310516157687e-11,True,1.2815416253625037e-06,True
openvpn,precision,3,5,True,1.5018652316088551e-05,False,2.482254297990274e-05,True,1.2815416253625037e-06,True
openvpn,precision,3,10,False,1.358868217150701e-06,False,1.1265117599095452e-10,True,9.313225746154785e-10,True
openvpn,precision,3,10,True,7.8977519892265e-06,False,4.278061114119576e-06,True,9.313225746154785e-10,True
openvpn,precision,3,15,False,1.9126430668433067e-06,False,1.4425167434247122e-14,True,9.313225746154785e-10,True
openvpn,precision,3,15,True,1.0227162377645286e-05,False,3.4406349763214384e-08,True,9.313225746154785e-10,True
openvpn,precision,3,20,False,0.0024169313395511947,False,1.9130563955015428e-19,True,9.313225746154785e-10,True
openvpn,precision,3,20,True,4.5097364768659285e-08,False,7.004327245164995e-10,True,9.313225746154785e-10,True
openvpn,precision,3,25,False,0.0003979656548477337,False,4.5408712537631285e-24,True,9.313225746154785e-10,True
openvpn,precision,3,25,True,1.3547842548349906e-08,False,6.799142793272136e-11,True,9.313225746154785e-10,True
openvpn,precision,5,5,False,0.034267530982322804,False,1.7383307018972267e-08,True,2.803058263748007e-06,True
openvpn,precision,5,5,True,3.7561211663059985e-05,False,2.308148999021026e-05,True,2.803058263748007e-06,True
openvpn,precision,5,10,False,0.4467855136069748,True,4.414899902152525e-10,True,1.8948097207904354e-06,True
openvpn,precision,5,10,True,8.994111783590806e-05,False,1.1122347649011812e-05,True,1.8948097207904354e-06,True
openvpn,precision,5,15,False,0.08520506998153837,True,1.7841278154628218e-10,True,1.8948097207904354e-06,True
openvpn,precision,5,15,True,6.185139144807266e-05,False,1.245417847167611e-05,True,1.8948097207904354e-06,True
openvpn,precision,5,20,False,0.07702877768583226,True,3.734505433528092e-11,True,1.4244516560381606e-06,True
openvpn,precision,5,20,True,6.7290436818757285e-06,False,1.5103865990033636e-05,True,1.4244516560381606e-06,True
openvpn,precision,5,25,False,0.01323788788766617,False,1.1149242759940347e-10,True,1.7574815406371137e-06,True
openvpn,precision,5,25,True,0.00011517296581165552,False,2.4048810907317846e-06,True,1.5825850093136646e-06,True
openvpn,precision,7,5,False,2.231512089790691e-05,False,1.1150344312282336e-05,True,7.85255000987501e-06,True
openvpn,precision,7,5,True,8.360521161295669e-05,False,4.539035485424601e-05,True,6.1451611051242046e-06,True
openvpn,precision,7,10,False,0.014128396948332357,False,3.1503827300581106e-08,True,2.7939677238464355e-09,True
openvpn,precision,7,10,True,0.00023499889408680447,False,9.147500401445028e-06,True,9.313225746154785e-10,True
openvpn,precision,7,15,False,0.16732777882114291,True,2.1107182020166842e-08,True,2.3283064365386963e-08,True
openvpn,precision,7,15,True,6.21006972769708e-05,False,1.0912340855440513e-05,True,1.862645149230957e-09,True
openvpn,precision,7,20,False,0.24685143286785183,True,5.0308283987469604e-08,True,4.890826126605969e-06,True
openvpn,precision,7,20,True,0.00013108167024416764,False,9.94010749451829e-06,True,1.5825850093136646e-06,True
openvpn,precision,7,25,False,0.121290099759436,True,1.0622674645953572e-07,True,1.2759119272232056e-07,True
openvpn,precision,7,25,True,0.00018922504529403036,False,7.951317199368834e-06,True,6.51925802230835e-09,True
openvpn,recall,3,5,False,8.912508315841882e-11,False,0.928559781634231,False,0.9455952849797271,False
openvpn,recall,3,5,True,4.4518916704808356e-08,False,0.9957922368207442,False,0.9999557127115607,False
